,title,description,rating,year,tags,cover
26204,Tokyo Ghoul (Pilot),This entry currently doesn't have a synopsis. Check back soon!,3.3,2011.0,"['Action', 'Horror', 'One Shot', 'Seinen', 'Non-Human Protagonists', 'Pilot Chapter', 'Psychological', 'Supernatural', 'Cannibalism', 'Mature Themes', 'Violence']",https://cdn.anime-planet.com/manga/primary/tokyo-ghoul-pilot-1-190x276.jpg?t=1625922363
26205,In Dream World,"Nightmares are bad enough when asleep, but In Dream World, nightmares are real, physical monsters! Drake, Hanee, and Kyle fight these Nightmares with not only weapons, but ""In Dream Cards"". These cards have different elemental powers, and those who wield the cards are masters of their elements. Hanee and her friends must battle their way through the land of Nightmares to find their way home.",3.3,2003.0,"['Action', 'Ecchi', 'Fantasy', 'Manhwa', 'Mecha', 'Dream World', 'Supernatural']",https://cdn.anime-planet.com/manga/primary/in-dream-world-1-190x282.jpg?t=1625908669
26206,Nemurenai Yoru no Ohanashi,"A little girl Rin and her bear protector happen upon Sayuri, a survivor of the zombie apocalypse. Rin seems to be living an idyllic life in her lone mountain home, but how is it that she and Mr. Bear have managed to go unnoticed by the zombie hordes?",3.3,2004.0,"['Horror', 'Shoujo', 'Apocalypse', 'Childcare', 'Collections', 'Countryside', 'Melancholy', 'Orphans', 'Pandemic', 'Psychological', 'Supernatural', 'Survival', 'Zombies', 'Explicit Violence', 'Nudity']",https://cdn.anime-planet.com/manga/primary/nemurenai-yoru-no-ohanashi-1-190x299.jpg?t=1625913027
26207,Ankoku Shinwa,"A story of old myths, an ancient destiny, godly powers... And the young man who's expected to choose whether to be a saint or a devil while seemingly powerless against the forces that push him towards darkness.",3.3,1976.0,"['Drama', 'Mystery', 'Shounen', 'Buddhism', 'Prophecy', 'Supernatural', 'Adapted to Anime']",https://cdn.anime-planet.com/manga/primary/ankoku-shinwa-1-190x268.jpg?t=1625913093
26208,An Officer and a Princess,"The Kingdom of Edenbourg is shaken with the king's disappearance. Princess Isabel decides to rescue her abducted father on her own. She plans to slip into a pub to find clues, posing as a married couple with Lieutenant Adam. ""I will count on you when I get into trouble,"" the princess says to Adam, who tries to stop her because it is too dangerous. Adam prepares himself for the mission instead. On the day of the investigation, at the pub, Adam finds Isabel dressed so luscious that she looks like a loose woman!",3.3,2009.0,"['Josei', 'Romance', 'Fake Romance', 'Harlequin', 'Royalty', 'Based on a Novel']",https://cdn.anime-planet.com/manga/primary/an-officer-and-a-princess-1-190x269.jpg?t=1625911652
26209,Koisuru Daigo-sensei,"Rintarou and Kiyo are childhood friends from kindergarten. Rintarou was initially troubled by Kiyo's sudden confession, but after Kiyo left to study abroad in England, Rintarou started to see him as a possible romantic partner. Now, four years have passed and Rintarou is a child-caretaker, while Kiyo has just returned as a new professional soccer player. Rintarou is uneasy about all the changes that have occurred to them both while separated, but Kiyo tells him that ""for this whole time, the only one I've liked is you""...",3.3,2013.0,"['BL', 'Drama', 'Romance', 'Yaoi', 'Childhood Friends', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/koisuru-daigo-sensei-1-190x271.jpg?t=1625923964
26210,Jun'ai,This entry currently doesn't have a synopsis. Check back soon!,3.3,2020.0,"['Drama', 'One Shot', 'Seinen', 'Psychological', 'Explicit Sex', 'Mature Themes', 'Self-Harm']",https://cdn.anime-planet.com/manga/primary/junai-1-190x266.jpg?t=1625929303
26211,"I Couldn't Become a Hero, So I Reluctantly Decided to Get a Job.","Raul Chaser wants to be the Hero famed for defeating the Demon Lord - at least, that used to be his dream, until another warrior beat him to the punch! With peace now restored and all Heroes out of commission, Raul reluctantly gets a job at Leon, a small store that sells magical commodities. Compared to slaying demons, Raul’s new life of greeting customers and working the register is uneventful at best - that is, until Fino Bloodstone, the Demon Lord’s busty daughter, is suddenly hired at the stop! Raul now faces a challenge more difficult than vanquishing her father: teaching the clumsy and ill-mannered Fino how to become a respectable employee, while simultaneously fending off tentacle monsters and putting up with pervy regulars’ skirt-flipping antics!",3.3,2013.0,"['Comedy', 'Ecchi', 'Fantasy', 'Contemporary Fantasy', 'Demons', 'Magic', 'Urban Fantasy', 'Work Life', 'Based on a Light Novel']",https://cdn.anime-planet.com/manga/primary/i-couldnt-become-a-hero-so-i-reluctantly-decided-to-get-a-job-1-190x258.jpg?t=1625912567
26212,Usotsuki Engage,The unstoppable force meets the immovable object! The world's brattiest princess is engaged to a prince just as childish. Will they figure out who's the worse brat before one or both are assassinated by political rivals? Read on!,3.3,2012.0,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Arranged Marriage', 'Royalty']",https://cdn.anime-planet.com/manga/primary/usotsuki-engage-1-190x271.jpg?t=1625912750
26213,Chirality: To The Promised Land,"In a not-too-distant future, the Earth has been overrun by a horrifying technovirus. Mechanical parasites, mistakenly created in an attempt to advance technology, attach themselves to human spinal cords and turn their hosts into cyborgs. Desperate to rid themselves of this technological terror, the remaining human survivors must band together and learn to defend themselves against their android enemies.",3.3,1994.0,"['Action', 'Ecchi', 'GL', 'Sci Fi', 'Yuri', 'Gender Bender', 'Post-apocalyptic', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/chirality-to-the-promised-land-1-190x281.jpg?t=1625908524
26214,Chikan Diary,Yuuto is a first year student at an exclusive private school for boys where everyone is a virgin except for the new transfer student Hachiouji. As part of the student news paper it's Yuuto's job to get all the dirty details or else spend the rest of his life as a virgin!,3.3,2006.0,"['BL', 'Comedy', 'Drama', 'Romance', 'Yaoi', 'Age Gap', 'All-Boys School', 'Collections', 'School Life', 'Social Gap', 'Student-Teacher Relationship']",https://cdn.anime-planet.com/manga/primary/chikan-diary-1-190x273.jpg?t=1625909629
26215,Rising Storm,"Reona is a college student, working hard at the Kaizaki family's Tokyo castle. Ruling over this castle is the young master, Kaizaki-sama. Amidst chores and strict obedience, who would have thought that Kaizaki-sama's discipline of Reona would lead to a fairytale romance?!",3.3,2003.0,"['BL', 'Comedy', 'Romance', 'Yaoi', 'Adult Couples']",https://cdn.anime-planet.com/manga/primary/rising-storm-1-190x285.jpg?t=1625910064
26216,DoLL (Tatsuya OKADO),"Masako Izumi heads to the countryside to visit an art teacher from her past. But when she arrives, she discovers that Sensei is hiding a bizarre secret: he has a whole host of Real Dolls. And the more she stays with the man in his home, the more Masako learns about Sensei's desires – as well as the desires of the man's friends, and even the local middle school students...",3.3,2008.0,"['Seinen', 'Slice of Life', 'Countryside', 'Fetish', 'Psychological', 'Mature Themes', 'Sexual Content']",https://cdn.anime-planet.com/manga/primary/doll-tatsuya-okado-1-190x270.jpg?t=1625909326
26217,Glass Sky,"Everyone thought Naoki was a little flamboyant, and he was used to getting teased for it. But when Yada glanced at him, he felt something he never had before! Ten deftly written short episodes explore the pathos, confusion, drama, passion and humor of coming out and finding one’s true self. ",3.3,2000.0,"['BL', 'Comedy', 'Drama', 'Yaoi', 'All-Boys School', 'Collections', 'School Life']",https://cdn.anime-planet.com/manga/primary/glass-sky-1-190x266.jpg?t=1625909926
26218,The Cinderella Inheritance,"When the wealthy Alfred Wingate dies, his personal assistant, Cynthia, is utterly confused. He has left her his mansion in his will! Cynthia thought she was in love with Alfred's grandson Graham. But when she finds out he is cheating, she breaks off the engagement. But the terms of the will won't allow her to refuse the inheritance, and she's stuck with the mansion. On top of all this, Graham's brother, Rick, treats her with contempt, believing she tricked his wealthy grandfather!",3.3,2008.0,"['Drama', 'Josei', 'Romance', 'Adult Couples', 'Harlequin', 'Inheritance', 'Mansion', 'Based on a Novel']",https://cdn.anime-planet.com/manga/primary/the-cinderella-inheritance-1-190x269.jpg?t=1625911781
26219,Thirst: for Lust,"Ji-hee and Won-chan have been in a sexless marriage for 2 years so far. Even though they truly love each other, they both feel empty in their marriage sometimes... “Wouldn’t it be okay to have sex with someone just for once...?”",3.3,2020.0,"['Manhwa', 'Webtoons', 'Borderline H', 'Full Color', 'Explicit Sex']",https://cdn.anime-planet.com/manga/primary/thirst-for-lust-1-285x399.jpg?t=1628196397
26220,Kodoku Experiment,"Deronga Five Alpha is a unstable, vicious and dying planet which, according to studies, used to be a very lush planet with all kinds of different species. Captain Bagures, the cold and cruel leader of a research craft, sends a military team on a suicide mission down to the planet. The team is violently slain, and leader of the team, Cannon, vows vengeance on Bagures with his last breath. 20 years later, the spaceship Oruganera docks near Deronga Five Alpha to watch the death of the planet. As the planet explodes, a creature attaches itself onto the spaceship...",3.3,1999.0,"['Action', 'Adventure', 'Horror', 'Sci Fi', 'Seinen']",https://cdn.anime-planet.com/manga/primary/kodoku-experiment-1-190x272.jpg?t=1625909886
26221,A Flourishing Doctress,"Being transported back in time, she became Liu Jinglan, a girl who disguised as a man. All right! To fulfill the wish of that girl, she stayed in the military camp. But how should she... take a bath?",3.3,2019.0,"['Fantasy', 'Manhua', 'Romance', 'Webtoons', 'Ancient China', 'Crossdressing', 'Full Color', 'Historical', 'Person in a Strange World']",https://cdn.anime-planet.com/manga/primary/a-flourishing-doctress-1-190x266.jpg?t=1625927590
26222,Gensui Koutei ni Sasagerareta Hanayome,"Aleysha has lived in the countryside with her late mother all her life. One day, she is captured by the royal guards and learns her mother had stolen a jewel from the queen many years ago. To pay for her mother’s crime, Aleysha is forced to wed Lynizen’s Emperor Valluram in hopes of gaining peace with the neighboring country. For the sake of unification, Aleysha will have to convince the emperor she’s really a princess. However, she’s at a loss when upon meeting Emperor Valluram, he rejects their arranged marriage.",3.3,2016.0,"['Josei', 'Romance', 'Smut', 'Sexual Content', 'Based on a Light Novel']",https://cdn.anime-planet.com/manga/primary/gensui-koutei-ni-sasagerareta-hanayome-1-190x267.jpg?t=1625930931
26223,Bakumatsu Seishun Hanafubuki,"A basic story of love between the various members of the Shinsengumi, that mostly focuses on Okita Souji and Hijikata Toushizou. Mostly slapstick humour about the love shared between these two men; and how Hijikata tries his best to avoid the feelings he has for Okita.",3.3,1999.0,"['BL', 'Comedy', 'Yaoi', '19th Century', 'Historical']",https://cdn.anime-planet.com/manga/primary/bakumatsu-seishun-hanafubuki-1-190x263.jpg?t=1625909503
26224,Kimi to Kiss Shite Sono Ato de,"Kei is trying to write her way into fame with short BL novels, but isn't making any progress. To make things worse, she's never even had a boyfriend before!",3.3,2008.0,"['Comedy', 'Drama', 'Romance', 'Shoujo', 'Collections', 'School Life', 'Writers']",https://cdn.anime-planet.com/manga/primary/kimi-to-kiss-shite-sono-ato-de-1-190x298.jpg?t=1625909482
